City_ID,City,Clouds,Country,Date,Humidity,Latitude,Longitude,Max Temperature,Temperature,Wind Speed
1385,santa cruz,90,BO,1591219401,93,-17.8,-63.17,60.8,60.8,17.22
1386,abha,35,SA,1591219401,33,18.22,42.51,77.0,76.05,14.99
1387,kano,55,NG,1591219401,41,12.0,8.52,93.2,93.2,9.17
1388,te anau,100,NZ,1591219401,87,-45.42,167.72,45.16,45.16,7.92
1389,caucaia,0,BR,1591219402,74,-3.74,-38.65,82.4,82.2,9.17
1390,koulikoro,100,ML,1591219402,25,14.0,-7.75,95.94,95.94,8.28
1391,ahuimanu,20,US,1591219402,58,21.44,-157.84,87.8,85.3,12.75
1392,choix,9,MX,1591219402,23,26.71,-108.32,105.73,105.73,9.4
1393,matadi,3,CD,1591219402,88,-5.82,13.45,75.49,75.49,2.37
1394,celestun,100,MX,1591219402,87,20.87,-90.4,79.03,79.03,19.46
1395,praia da vitoria,75,PT,1591219402,88,38.73,-27.07,62.6,62.6,22.55
1396,bonthe,96,SL,1591219402,85,7.53,-12.51,80.47,80.47,5.5
1397,lamu,97,KE,1591219402,80,-2.27,40.9,79.16,79.16,16.98
1398,smolenka,50,RU,1591219402,86,52.14,113.5,41.0,41.0,2.24
1399,bollnas,68,SE,1591219402,78,61.35,16.39,47.05,47.05,3.96
1400,priargunsk,100,RU,1591219402,71,50.37,119.1,50.18,50.18,1.72
1401,oshawa,20,CA,1591219205,51,43.9,-78.85,80.6,79.52,16.11
1402,saint-augustin,5,CA,1591219402,60,51.23,-58.65,47.41,47.41,20.96
1403,iquitos,40,PE,1591219250,78,-3.75,-73.25,80.6,80.6,3.36
1404,touros,20,BR,1591219402,88,-5.2,-35.46,78.8,78.8,6.93
1405,sokolka,90,PL,1591219403,78,53.41,23.5,48.99,48.99,35.01
1406,mormugao,90,IN,1591219403,83,15.4,73.8,82.4,82.4,11.41
1407,hammerfest,75,NO,1591219403,75,70.66,23.68,42.8,42.8,2.24
1408,kropotkin,0,RU,1591219403,91,45.44,40.58,55.81,55.81,6.69
1409,okato,96,NZ,1591219403,83,-39.2,173.88,60.01,58.46,10.0
1410,ningxiang,0,CN,1591219403,24,37.34,111.21,68.81,68.81,8.08
1411,cherskiy,100,RU,1591219403,59,68.75,161.3,46.49,46.49,5.14
1412,magdagachi,100,RU,1591219403,82,53.45,125.8,44.04,44.04,2.57
1413,saint-ambroise,75,CA,1591219403,23,48.55,-71.33,64.0,63.34,13.87
1414,hami,0,CN,1591219403,20,42.8,93.45,79.47,79.47,10.04
1415,disna,21,BY,1591219403,95,55.57,28.2,49.39,49.39,7.78
1416,marawi,45,PH,1591219403,88,8.0,124.29,77.0,77.0,5.01
1417,gamba,100,GA,1591219403,88,-2.65,10.0,77.05,77.05,7.61
1418,chapais,90,CA,1591219403,22,49.78,-74.85,59.0,59.0,12.75
1419,guerrero negro,0,MX,1591219138,39,27.98,-114.06,80.94,80.94,15.19
1420,saint anthony,1,US,1591219316,28,45.02,-93.22,84.0,82.26,9.17
1421,andapa,85,MG,1591219403,88,-14.65,49.65,66.78,66.78,2.55
1422,brae,100,GB,1591219404,70,60.4,-1.35,46.4,46.4,9.17
1423,hasaki,75,JP,1591219404,100,35.73,140.83,68.0,68.0,5.82
1424,stornoway,95,GB,1591219404,87,58.21,-6.39,48.99,48.52,5.82
1425,weihai,0,CN,1591219404,70,37.5,122.11,66.36,66.36,7.02
1426,doume,100,CM,1591219404,90,4.23,13.45,69.35,69.35,0.54
1427,vila velha,40,BR,1591219240,88,-20.33,-40.29,73.4,73.18,6.93
1428,ahipara,19,NZ,1591219404,83,-35.17,173.17,61.92,61.92,13.98
1429,maragogi,17,BR,1591219404,86,-9.01,-35.22,77.77,77.77,4.34
1430,isangel,40,VU,1591219404,88,-19.55,169.27,73.4,73.4,11.99
1431,sfantu gheorghe,67,RO,1591219404,80,45.87,25.78,48.0,47.57,2.82
1432,sao felix do xingu,80,BR,1591219404,84,-6.64,-51.99,78.13,78.13,3.18
1433,samarinda,35,ID,1591219404,97,-0.5,117.15,73.67,73.67,0.96
1434,shirgaon,100,IN,1591219404,75,19.7,72.7,76.78,76.78,11.32
1435,ambon,25,ID,1591219404,78,-3.7,128.18,80.35,80.35,14.88
1436,ilulissat,62,GL,1591219405,74,69.22,-51.1,35.6,35.6,5.82
1437,paarl,96,ZA,1591219405,87,-33.73,18.98,57.0,55.81,6.93
1438,paamiut,99,GL,1591219405,98,61.99,-49.67,43.12,43.12,4.76
1439,kavaratti,100,IN,1591219405,76,10.57,72.64,84.87,84.87,16.58
1440,guarapari,40,BR,1591219405,88,-20.67,-40.5,73.4,73.18,6.93
1441,masakin,20,TN,1591219405,73,35.73,10.58,75.99,73.15,11.41
1442,timizart,0,DZ,1591219405,64,36.8,4.27,66.07,66.07,3.6
1443,nome,1,US,1591219405,81,64.5,-165.41,60.01,53.42,12.75
1444,inongo,90,CD,1591219405,86,-1.95,18.27,72.34,72.34,0.85
1445,kita,100,ML,1591219405,30,13.03,-9.49,93.63,93.63,5.84
1446,north valley,20,US,1591219214,20,35.17,-106.62,90.0,88.99,5.82
1447,pimentel,5,PE,1591219405,60,-6.84,-79.93,73.4,73.4,23.04
1448,dicabisagan,4,PH,1591219405,80,17.08,122.42,80.17,80.17,5.64
1449,grand gaube,100,MU,1591219405,70,-20.01,57.66,73.0,73.0,7.0
1450,rio brilhante,77,BR,1591219405,97,-21.8,-54.55,65.41,65.41,5.1
1451,kuressaare,28,EE,1591219406,67,58.25,22.5,57.2,57.2,3.36
1452,bonavista,32,CA,1591219406,62,48.65,-53.11,52.0,52.0,8.01
1453,naze,40,JP,1591219406,100,28.37,129.48,77.0,77.0,12.75
1454,murray bridge,0,AU,1591219406,94,-35.12,139.27,43.0,39.99,2.93
1455,dunedin,100,NZ,1591219160,93,-45.87,170.5,48.99,48.45,1.01
1456,port hardy,75,CA,1591219406,76,50.7,-127.42,53.6,53.6,6.93
1457,esperance,9,AU,1591219406,87,-33.87,121.9,50.0,50.0,16.11
1458,deniliquin,0,AU,1591219406,91,-35.53,144.97,35.01,35.01,4.09
1459,neryungri,98,RU,1591219406,75,56.67,124.65,46.06,46.06,2.46
1460,boyolangu,100,ID,1591219406,89,-8.12,111.89,75.83,75.83,5.5
1461,parati,40,BR,1591219111,53,-23.22,-44.71,73.4,73.4,4.7
1462,qaqortoq,95,GL,1591219406,62,60.72,-46.03,59.0,59.0,4.7
1463,alyangula,5,AU,1591219406,100,-13.85,136.42,59.0,59.0,15.1
1464,sept-iles,75,CA,1591219406,61,50.2,-66.38,48.2,46.98,12.75
1465,bud,97,US,1591219406,56,39.45,-86.18,88.0,87.03,10.2
1466,goderich,13,CA,1591219407,80,43.75,-81.72,64.99,61.34,11.3
1467,panzhihua,57,CN,1591219407,77,26.59,101.71,68.14,68.14,1.83
1468,ancud,28,CL,1591219407,76,-41.87,-73.82,48.99,48.58,6.93
1469,kjollefjord,75,NO,1591219407,75,70.95,27.35,44.6,44.6,4.7
1470,raudeberg,100,NO,1591219407,93,61.99,5.14,48.99,48.99,22.88
1471,mayumba,99,GA,1591219407,89,-3.43,10.66,77.27,77.27,8.08
1472,beloha,0,MG,1591219407,83,-25.17,45.05,63.5,63.5,8.12
1473,pundaguitan,100,PH,1591219407,68,6.37,126.17,83.91,83.91,3.89
1474,whyalla,0,AU,1591219407,93,-33.03,137.58,37.4,37.4,4.7
1475,farmington,1,US,1591219202,9,36.73,-108.22,91.99,91.67,4.7
1476,mtambile,49,TZ,1591219407,80,-5.38,39.7,78.44,78.44,15.01
1477,los llanos de aridane,90,ES,1591219407,73,28.66,-17.92,71.6,66.99,1.12
1478,dwarka,7,IN,1591219407,85,22.24,68.97,83.43,83.43,14.83
1479,doka,15,SD,1591219407,44,13.52,35.77,82.6,82.6,10.27
1480,santa lucia,20,ES,1591219407,78,27.91,-15.54,73.4,72.68,5.82
1481,tautira,75,PF,1591219408,88,-17.73,-149.15,73.4,73.2,3.36
1482,lancaster,20,US,1591219142,51,40.25,-76.25,87.01,85.05,11.41
1483,antalaha,87,MG,1591219408,82,-14.9,50.28,74.01,74.01,9.84
1484,tirlyanskiy,99,RU,1591219408,92,54.21,58.58,51.39,51.39,3.09
1485,aquiraz,1,BR,1591219408,74,-3.9,-38.39,82.4,82.4,9.17
1486,san carlos,5,VE,1591219253,54,9.66,-68.58,88.92,88.92,4.54
1487,pangnirtung,40,CA,1591219408,80,66.15,-65.71,39.2,39.2,8.05
1488,kattivakkam,20,IN,1591219408,74,13.22,80.32,86.0,86.0,9.17
1489,hvolsvollur,81,IS,1591219408,73,63.75,-20.22,55.29,55.29,3.87
1490,nikolayevskaya,67,RU,1591219408,85,47.61,41.5,55.9,55.9,8.28
1491,upernavik,0,GL,1591219408,92,72.79,-56.15,30.97,30.97,6.69
1492,amapa,80,BR,1591219408,96,1.0,-52.0,76.39,76.39,3.62
1493,san-pedro,63,CI,1591219408,86,4.75,-6.64,79.5,79.5,5.26
1494,havelock,20,US,1591219396,65,34.88,-76.9,82.4,79.36,19.46
1495,manta,75,EC,1591219207,69,-0.95,-80.73,80.6,80.6,10.29
1496,sorland,81,NO,1591219325,78,67.67,12.69,44.4,44.4,19.8
1497,meulaboh,100,ID,1591219409,84,4.14,96.13,75.69,75.69,4.54
1498,novopokrovka,18,UA,1591219409,86,49.84,36.55,54.66,54.66,4.59
1499,saint-pierre,1,RE,1591219409,64,-21.34,55.48,68.0,61.68,5.82
1500,bengkulu,100,ID,1591219409,87,-3.8,102.27,76.23,76.23,5.44
1501,wicklow,75,IE,1591219409,57,53.0,-6.42,52.0,51.17,6.93
1502,avera,1,US,1591219409,55,33.19,-82.53,86.0,85.1,8.05
1503,provideniya,0,RU,1591219409,75,64.38,-173.3,41.0,41.0,8.95
1504,half moon bay,1,US,1591219310,72,37.46,-122.43,96.01,79.45,12.75
1505,podporozhye,98,RU,1591219409,67,60.91,34.17,52.47,52.47,6.4
1506,ostrovnoy,5,RU,1591219409,67,68.05,39.51,52.99,52.99,13.94
1507,poum,95,NC,1591219409,85,-20.23,164.02,75.2,75.2,18.99
1508,plaeng yao,100,TH,1591219409,89,13.58,101.28,82.0,82.0,4.52
1509,komsomolskiy,56,UZ,1591219409,38,40.43,71.72,75.2,75.2,6.93
1510,kalga,100,RU,1591219409,63,50.93,118.9,50.85,50.85,1.36
1511,yulara,0,AU,1591219410,75,-25.24,130.99,41.0,41.0,5.82
1512,oranjestad,40,AW,1591219125,66,12.52,-70.03,86.0,86.0,24.16
1513,yumen,12,CN,1591219410,24,40.28,97.2,68.72,68.72,7.36
1514,denpasar,75,ID,1591219410,100,-8.65,115.22,77.0,77.0,11.41
1515,omsukchan,0,RU,1591219410,56,62.53,155.8,50.05,50.05,3.4
1516,cabedelo,4,BR,1591219384,94,-6.98,-34.83,77.0,77.0,5.82
1517,bathsheba,20,BB,1591219410,70,13.22,-59.52,84.2,84.2,19.46
1518,gunjur,0,GM,1591219410,74,13.2,-16.73,78.8,78.8,11.41
1519,fukuma,75,JP,1591219410,88,33.77,130.47,71.01,69.96,3.36
1520,carutapera,14,BR,1591219206,93,-1.2,-46.02,77.29,77.29,7.4
1521,khuzdar,0,PK,1591219410,49,27.74,66.64,78.12,78.12,2.82
1522,ulladulla,75,AU,1591219410,66,-35.35,150.47,48.2,39.83,6.93
1523,namibe,0,AO,1591219410,80,-15.2,12.15,71.28,71.28,3.36
1524,novikovo,0,RU,1591219410,89,51.15,37.89,53.42,53.42,3.2
1525,korla,63,CN,1591219410,66,41.76,86.15,77.0,77.0,1.99
1526,eureka,20,US,1591219291,82,40.8,-124.16,70.0,64.92,16.11
1527,elliot,100,ZA,1591219411,50,-31.33,27.85,48.22,48.22,2.39
1528,lukh,97,RU,1591219411,87,57.01,42.26,55.63,55.63,12.53
1529,uray,8,RU,1591219411,71,60.12,64.78,39.97,39.97,1.61
1530,vao,90,NC,1591219411,88,-22.67,167.48,72.75,72.75,15.86
1531,muros,90,ES,1591219411,86,42.78,-9.06,63.0,62.46,1.99
1532,batemans bay,0,AU,1591219411,91,-35.72,150.18,39.99,39.99,5.14
1533,doha,0,QA,1591219244,41,25.29,51.53,97.0,93.87,3.36
1534,georgiyevka,0,KZ,1591219411,56,43.04,74.71,68.0,68.0,8.95
1535,plettenberg bay,100,ZA,1591219290,83,-34.05,23.37,59.4,59.4,3.78
1536,pemangkat,80,ID,1591219411,87,1.17,108.97,78.35,78.35,0.54
1537,kutum,36,SD,1591219411,16,14.2,24.67,79.3,79.3,9.24
1538,reading,100,GB,1591219411,93,51.46,-0.97,57.0,55.36,10.29
1539,balad,0,IQ,1591219411,18,34.02,44.15,82.72,82.72,12.64
1540,mehamn,75,NO,1591219411,75,71.04,27.85,44.6,44.6,4.7
1541,semey,100,KZ,1591219411,62,50.41,80.23,59.45,59.45,2.68
1542,petrovsk,100,RU,1591219412,89,52.31,45.39,61.25,61.25,14.0
1543,kavieng,99,PG,1591219412,75,-2.57,150.8,82.81,82.81,10.76
1544,mandalgovi,100,MN,1591219412,72,45.76,106.27,49.62,49.62,2.64
1545,chato,74,TZ,1591219412,63,-2.64,31.77,70.41,70.41,5.01
1546,pontianak,97,ID,1591219412,94,-0.03,109.33,76.1,76.1,3.09
1547,agadez,9,NE,1591219412,13,19.75,10.25,95.61,95.61,11.48
1548,naron,40,ES,1591219412,87,43.52,-8.15,63.0,60.6,2.24
1549,aloleng,89,PH,1591219412,69,16.13,119.78,83.86,83.86,2.21
1550,kloulklubed,75,PW,1591219412,94,7.04,134.26,77.0,77.0,3.36
1551,ramnagar,44,IN,1591219412,48,29.4,79.12,78.96,78.96,6.4
1552,ulaangom,100,MN,1591219412,59,49.98,92.07,55.4,55.4,4.47
1553,sayyan,100,YE,1591219412,76,15.17,44.32,61.16,61.16,1.39
1554,ko samui,99,TH,1591219412,74,9.54,99.94,83.55,83.55,12.03
1555,lorengau,97,PG,1591219412,78,-2.02,147.27,81.7,81.7,2.55
1556,broken hill,0,AU,1591219413,86,-31.95,141.43,37.4,37.4,9.24
1557,tupik,100,RU,1591219413,67,54.43,119.93,46.8,46.8,0.85
1558,latung,71,PH,1591219413,72,5.5,120.88,83.93,83.93,6.82
1559,sereflikochisar,100,TR,1591219413,58,38.94,33.54,61.92,61.92,8.66
1560,acapulco,20,MX,1591219411,70,16.86,-99.89,84.2,84.2,12.75
1561,tsaratanana,30,MG,1591219413,68,-16.78,47.65,67.28,67.28,13.78
1562,lekoni,91,GA,1591219413,77,-1.58,14.26,77.61,77.61,2.37
1563,husyatyn,62,UA,1591219413,83,49.07,26.21,53.01,52.03,1.99
1564,sawakin,0,SD,1591219413,36,19.11,37.33,86.05,86.05,6.06
1565,caravelas,21,BR,1591219413,89,-17.71,-39.25,74.73,74.73,6.44
1566,taksimo,92,RU,1591219413,56,56.34,114.88,51.57,51.57,0.51
1567,shingu,100,JP,1591219413,85,33.73,135.98,65.52,65.52,3.56
1568,san cristobal,40,VE,1591219413,55,7.77,-72.22,89.6,89.6,12.75
1569,fort-de-france,75,MQ,1591219413,70,14.61,-61.07,86.0,83.1,17.22
1570,emba,63,KZ,1591219413,49,48.83,58.14,70.45,70.45,21.61
1571,tornio,92,FI,1591219413,81,65.85,24.15,51.8,51.8,4.7
1572,phan thiet,100,VN,1591219414,83,10.93,108.1,79.2,79.2,2.73
1573,kathu,75,TH,1591219414,88,7.92,98.33,77.0,77.0,4.7
1574,cravo norte,8,CO,1591219414,66,6.3,-70.2,86.76,86.76,7.63
1575,vila franca do campo,75,PT,1591219414,93,37.72,-25.43,62.6,62.6,19.46
1576,jiujiang,89,CN,1591219414,82,29.73,115.98,76.51,76.51,1.99
1577,kilindoni,93,TZ,1591219414,77,-7.91,39.67,79.77,79.77,16.44
1578,fairbanks,90,US,1591219414,82,64.84,-147.72,59.0,55.18,9.17
1579,kushtagi,100,IN,1591219414,73,15.77,76.2,75.69,75.69,21.16
1580,dingle,95,PH,1591219414,81,11.0,122.67,78.33,78.33,2.57
1581,bilma,1,NE,1591219414,13,18.69,12.92,93.58,93.58,6.73
1582,nazarovo,100,RU,1591219414,87,56.01,90.39,41.65,41.65,5.08
1583,mushie,100,CD,1591219414,86,-3.02,16.9,74.84,74.84,3.11
1584,altamira,16,BR,1591219221,92,-3.2,-52.21,78.89,78.89,3.47
1585,jalapa,28,MX,1591219335,63,19.53,-96.92,77.65,77.65,5.35
1586,kamina,0,CD,1591219414,62,-8.74,24.99,65.46,65.46,1.97
1587,botwood,98,CA,1591219415,70,49.15,-55.35,52.0,52.0,5.01
1588,guiong,20,PH,1591219415,94,6.42,122.03,75.2,75.2,2.24
1589,renqiu,3,CN,1591219415,19,38.7,116.09,75.31,75.31,12.71
1590,nyurba,25,RU,1591219415,53,63.28,118.33,56.07,56.07,3.36
1591,mountain home,40,US,1591219415,19,43.13,-115.69,86.0,86.0,11.41
1592,jumla,76,NP,1591219415,63,29.27,82.18,51.66,51.66,1.01
1593,chingirlau,46,KZ,1591219415,55,51.09,54.08,70.77,70.77,17.47
1594,riyadh,6,SA,1591219280,19,24.69,46.72,95.0,95.0,3.36
1595,san francisco,20,US,1591219370,39,37.77,-122.42,91.4,78.76,17.22
1596,sabang,100,ID,1591219415,77,5.89,95.32,83.16,83.16,12.77
1597,george,100,ZA,1591219342,93,-33.96,22.46,57.2,57.2,3.36
1598,concordia,0,AR,1591219415,67,-31.39,-58.02,59.0,59.0,6.93
1599,kedrovyy,71,RU,1591219415,81,56.17,91.82,44.6,44.6,5.35
1600,armidale,2,AU,1591219415,80,-30.52,151.65,37.0,37.0,4.81
1601,nicoya,90,CR,1591219415,100,10.15,-85.45,75.2,75.2,13.87
1602,abu dhabi,0,AE,1591219267,70,24.47,54.37,90.0,89.74,5.82
1603,det udom,100,TH,1591219416,94,14.91,105.08,77.0,77.0,2.24
1604,lima,90,PE,1591219416,77,-12.04,-77.03,66.2,66.2,12.75
1605,kiunga,92,PG,1591219416,99,-6.12,141.29,73.08,73.08,1.54
1606,bairiki,40,KI,1591219416,79,1.33,172.98,84.2,84.2,4.7
1607,santa comba,24,ES,1591219416,74,43.03,-8.81,63.0,61.65,1.99
1608,loandjili,75,CG,1591219416,94,-4.76,11.86,78.8,78.8,6.93
1609,kalmunai,19,LK,1591219416,74,7.42,81.82,79.72,79.72,6.02
1610,dali,13,CN,1591219416,84,25.7,100.18,59.7,59.7,5.32
1611,chifeng,0,CN,1591219416,55,42.27,118.96,54.97,54.97,14.12
1612,kovur,100,IN,1591219416,68,14.48,79.98,86.5,86.5,5.7
1613,vikulovo,100,RU,1591219416,90,56.82,70.61,44.71,44.71,5.48
1614,smirnykh,84,RU,1591219417,89,49.75,142.83,53.44,53.44,0.74
1615,nagtipunan,15,PH,1591219417,84,16.22,121.6,74.39,74.39,1.21
1616,hualmay,39,PE,1591219417,71,-11.1,-77.61,68.81,68.81,13.56
1617,fairfield,40,US,1591219417,65,41.27,-73.32,77.0,74.23,12.75
1618,seoul,75,KR,1591219417,100,37.57,126.98,69.8,67.41,9.17
1619,zhuji,20,CN,1591219417,100,29.72,120.24,75.2,74.93,4.47
1620,dongzhen,76,CN,1591219417,89,22.38,110.94,76.68,76.68,3.27
1621,srednekolymsk,0,RU,1591219417,51,67.45,153.68,51.8,51.8,6.15
1622,morgan city,20,US,1591219417,88,29.7,-91.21,77.0,77.0,5.82
1623,shuangyang,75,CN,1591219417,87,43.52,125.67,53.6,53.6,2.24
1624,katsuura,100,JP,1591219417,91,35.13,140.3,71.01,69.64,1.01
1625,tilichiki,10,RU,1591219417,76,60.47,166.1,43.18,43.18,5.91
1626,iqaluit,75,CA,1591219204,56,63.75,-68.51,42.8,42.39,16.11
1627,tshane,0,BW,1591219417,37,-24.02,21.87,57.02,57.02,7.34
1628,pingzhuang,0,CN,1591219417,55,42.04,119.29,55.62,55.62,13.51
1629,great falls,1,US,1591219235,20,47.5,-111.3,73.99,73.58,20.8
1630,mahajanga,3,MG,1591219418,57,-15.72,46.32,76.41,76.41,13.13
1631,saldanha,81,ZA,1591219418,81,-33.01,17.94,53.6,53.6,3.36
1632,hamilton,20,US,1591219349,48,39.18,-84.53,90.0,88.47,11.41
1633,sao joao da barra,0,BR,1591219418,83,-21.64,-41.05,73.4,72.46,6.93
1634,angoche,0,MZ,1591219418,83,-16.23,39.91,72.21,72.21,6.51
1635,kieta,69,PG,1591219418,76,-6.22,155.63,80.74,80.74,1.16
1636,emborion,2,GR,1591219418,66,40.48,21.55,55.4,55.4,3.36
1637,bejar,61,ES,1591219418,62,40.39,-5.76,68.0,68.0,4.0
1638,mathbaria,56,BD,1591219418,83,22.29,89.96,82.62,82.62,9.31
1639,vestmannaeyjar,69,IS,1591219418,82,63.44,-20.27,50.29,50.29,14.76
1640,chernyshevskiy,32,RU,1591219418,52,63.01,112.47,53.15,53.15,4.61
1641,rypefjord,75,NO,1591219418,75,70.63,23.67,42.8,42.8,2.24
1642,pangkalanbuun,61,ID,1591219418,88,-2.68,111.62,76.86,76.86,3.33
1643,viedma,0,AR,1591219418,57,-40.81,-63.0,48.45,48.45,7.16
1644,pangai,16,TO,1591219419,80,-19.8,-174.35,78.64,78.64,21.14
1645,flin flon,90,CA,1591219419,82,54.77,-101.86,55.4,55.4,10.29
1646,freeport,1,US,1591219242,57,40.66,-73.58,81.0,78.67,8.05
1647,alofi,75,NU,1591219419,69,-19.06,-169.92,78.8,78.8,18.34
1648,podujevo,75,XK,1591219419,76,42.91,21.19,55.4,54.18,8.05
1649,kuloy,77,RU,1591219419,76,61.03,42.49,47.93,47.93,5.28
1650,alad,4,PH,1591219419,67,12.62,122.25,84.78,84.78,4.25
1651,arcos de la frontera,20,ES,1591219419,82,36.75,-5.81,68.0,68.0,5.82
1652,fare,12,PF,1591219419,67,-16.7,-151.02,80.42,80.42,8.48
1653,aksu,100,CN,1591219419,30,41.12,80.26,74.88,74.88,7.45
1654,kidal,98,ML,1591219419,13,18.44,1.41,99.21,99.21,5.1
1655,pasni,0,PK,1591219419,91,25.26,63.47,82.54,82.54,13.15
1656,alto araguaia,1,BR,1591219419,63,-17.31,-53.22,71.13,71.13,3.71
1657,laguna,1,US,1591219419,22,38.42,-121.42,100.99,99.52,3.36
1658,namatanai,89,PG,1591219419,75,-3.67,152.43,81.63,81.63,5.12
1659,abrau-dyurso,40,RU,1591219419,82,44.69,37.59,60.8,60.4,13.42
1660,big bend,0,SZ,1591219419,93,-26.82,31.93,53.6,53.6,3.36
1661,oltina,7,RO,1591219420,81,44.17,27.67,52.0,51.89,10.29
1662,itoman,20,JP,1591219420,94,26.12,127.67,80.6,80.42,17.22
1663,chipinge,0,ZW,1591219420,97,-20.19,32.62,51.55,51.55,3.49
1664,husavik,40,IS,1591219420,80,66.04,-17.34,41.0,41.0,6.93
1665,saint-francois,87,FR,1591219420,87,46.42,3.91,60.8,60.8,3.36
1666,yuzhnyy,20,RU,1591219420,70,53.25,83.69,46.4,46.4,6.71
1667,syamzha,63,RU,1591219420,89,60.02,41.06,47.62,47.62,5.75
1668,dongkan,64,CN,1591219419,83,34.0,119.83,72.7,72.7,7.78
1669,ust-kuyga,8,RU,1591219420,71,70.02,135.6,39.72,39.72,4.5
1670,sterling,40,US,1591219420,34,39.01,-77.43,95.0,92.5,9.17
1671,morros,91,BR,1591219420,64,-9.45,-46.3,79.77,79.77,0.67
1672,loa janan,47,ID,1591219420,97,-0.58,117.09,73.56,73.56,1.19
1673,parrita,75,CR,1591219420,94,9.52,-84.32,71.6,69.39,13.87
1674,ewa beach,75,US,1591219420,52,21.32,-158.01,87.8,85.77,8.05
1675,tazovskiy,93,RU,1591219420,75,67.47,78.7,40.71,40.71,13.4
1676,celendin,68,PE,1591219421,62,-6.87,-78.15,63.72,63.72,5.06
1677,maceio,1,BR,1591219421,88,-9.67,-35.74,77.0,77.0,5.82
1678,oranjemund,100,NA,1591219421,83,-28.55,16.43,57.9,57.9,5.5
1679,palmer,75,US,1591219192,45,42.16,-72.33,82.4,80.19,14.99
1680,pacific grove,1,US,1591219421,56,36.62,-121.92,89.01,79.79,5.82
1681,viransehir,0,TR,1591219421,54,37.24,39.76,66.52,66.52,6.64
1682,coro,7,VE,1591219421,62,11.4,-69.67,85.59,85.59,19.75
1683,arrecife,20,ES,1591219360,83,28.96,-13.55,73.4,73.4,6.93
1684,marsaxlokk,7,MT,1591219421,77,35.84,14.54,69.01,66.99,2.24
1685,taoudenni,81,ML,1591219421,17,22.68,-3.98,101.1,101.1,25.3
1686,vankleek hill,90,CA,1591219421,93,45.52,-74.65,59.0,58.44,6.93
1687,thunder bay,40,CA,1591219421,33,48.4,-89.32,75.0,74.16,12.75
1688,tobol,16,KZ,1591219421,72,52.68,62.58,52.11,52.11,8.46
1689,troitskoye,89,RU,1591219421,74,52.98,84.68,48.78,48.78,5.75
1690,lucapa,26,AO,1591219422,49,-8.42,20.74,70.74,70.74,2.8
1691,severo-kurilsk,100,RU,1591219422,80,50.68,156.12,47.32,47.32,13.56
1692,klyuchi,76,RU,1591219422,52,52.27,79.17,54.39,54.39,9.69
1693,portland,1,US,1591219320,45,45.52,-122.68,72.0,69.64,5.82
1694,hirara,1,JP,1591219422,85,24.8,125.28,82.0,82.0,13.76
1695,turukhansk,93,RU,1591219422,66,65.82,87.98,50.36,50.36,10.2
1696,beringovskiy,100,RU,1591219422,74,63.05,179.32,42.96,42.96,2.77
1697,shabo,49,UA,1591219422,93,46.13,30.39,55.4,55.4,8.95
1698,buta,96,CD,1591219422,97,2.79,24.73,69.57,69.57,1.68
1699,puerto armuelles,99,PA,1591219422,89,8.28,-82.87,68.0,68.0,3.0
1700,tucuma,0,BR,1591219422,80,-0.18,-50.05,80.4,80.4,8.37
1701,olinda,40,BR,1591219237,83,-8.01,-34.86,80.6,80.6,8.05
1702,sikeston,1,US,1591219422,43,36.88,-89.59,91.4,89.94,6.93
1703,mardin,0,TR,1591219422,37,37.31,40.74,66.2,66.2,11.41
1704,hurricane,1,US,1591219422,11,37.18,-113.29,100.0,96.76,9.17
1705,kyaikkami,100,MM,1591219422,80,16.08,97.57,82.72,82.72,8.97
1706,phalombe,17,MW,1591219423,92,-15.81,35.65,60.49,60.49,3.71
1707,bandar-e anzali,0,IR,1591219423,66,37.47,49.46,74.46,74.46,11.03
1708,christchurch,97,NZ,1591219133,93,-43.53,172.63,51.01,50.34,12.75
1709,anadyr,100,RU,1591219423,66,64.75,177.48,51.8,51.35,6.71
1710,ampanihy,0,MG,1591219423,70,-24.7,44.75,63.9,63.9,4.65
1711,vysokogornyy,98,RU,1591219423,93,50.12,139.15,47.77,47.77,3.74
1712,karratha,0,AU,1591219262,48,-20.74,116.85,70.93,70.93,12.64
